Column1,model_key,alpha,temperature,seed,iter,loss_train,loss_val,Expert Utilization,Load Imbalance Ratio,Routing Concentration,Expert Load Variation,Routing Probability CV
174,alpha_2.5_temp_1.0,2.5,1,44,2100,1.2005062,1.5032805,1,2.056812579,0.890960571,0.530978962,0.557274125
175,alpha_2.5_temp_1.0,2.5,1,44,2200,1.1892642,1.5021557,1,2.056023713,0.888173549,0.533732514,0.558743229
176,alpha_2.5_temp_1.0,2.5,1,44,2300,1.1805183,1.5030513,1,2.051916855,0.889889385,0.531263994,0.553704204
177,alpha_2.5_temp_1.0,2.5,1,44,2400,1.1685793,1.4972422,1,2.042424104,0.888552695,0.530074564,0.547677621
178,alpha_2.5_temp_1.0,2.5,1,44,2500,1.1572603,1.4937236,1,2.070945112,0.885642404,0.547197382,0.57332668
179,alpha_2.5_temp_1.0,2.5,1,44,2600,1.1450142,1.5013095,1,2.080945456,0.883885203,0.542840408,0.566000716
180,alpha_2.5_temp_1.0,2.5,1,44,2700,1.1389263,1.4994982,1,2.0748022,0.882309673,0.545017513,0.57085634
181,alpha_2.5_temp_1.0,2.5,1,44,2800,1.1286081,1.4975129,1,2.068920174,0.883303399,0.540337378,0.55844966
182,alpha_2.5_temp_1.0,2.5,1,44,2900,1.1196877,1.5017732,1,2.069241501,0.882186559,0.545184986,0.562960628
183,alpha_2.5_temp_1.0,2.5,1,44,3000,1.1088538,1.5047796,1,2.057396896,0.879504352,0.545386728,0.565098733
184,alpha_2.5_temp_1.0,2.5,1,44,3100,1.0978359,1.5076013,1,2.06249635,0.878971166,0.543791141,0.571239743
185,alpha_2.5_temp_1.0,2.5,1,44,3200,1.0896755,1.5069531,1,2.075429148,0.87878118,0.547068357,0.576814567
186,alpha_2.5_temp_1.0,2.5,1,44,3300,1.0805701,1.5112344,1,2.060533114,0.879917368,0.541094038,0.564687822
187,alpha_2.5_temp_1.0,2.5,1,44,3400,1.0695412,1.5159202,1,2.053368475,0.875988085,0.543168239,0.572871038
188,alpha_2.5_temp_1.0,2.5,1,44,3500,1.0633849,1.5154487,1,2.064222716,0.876736336,0.547415101,0.575197053
189,alpha_2.5_temp_1.0,2.5,1,44,3600,1.0540328,1.526129,1,2.054498227,0.876230729,0.544139402,0.571729073
190,alpha_2.5_temp_1.0,2.5,1,44,3700,1.0432329,1.5214937,1,2.050385632,0.875425616,0.543268778,0.572115237
191,alpha_2.5_temp_1.0,2.5,1,44,3800,1.0327668,1.5264993,1,2.060031891,0.875746708,0.544316991,0.576970844
192,alpha_2.5_temp_1.0,2.5,1,44,3900,1.0234051,1.5302014,1,2.043800574,0.875434697,0.539321674,0.56753171
193,alpha_2.5_temp_1.0,2.5,1,44,4000,1.0141934,1.5330249,1,2.061040776,0.875163588,0.54420903,0.575901194
194,alpha_2.5_temp_1.0,2.5,1,44,4100,1.0047855,1.5355679,1,2.065834677,0.875727756,0.548788177,0.576424333
195,alpha_2.5_temp_1.0,2.5,1,44,4200,0.9954247,1.5437639,1,2.06492972,0.874275588,0.549367276,0.578496537
196,alpha_2.5_temp_1.0,2.5,1,44,4300,0.98561144,1.5550349,1,2.043552301,0.874329209,0.546233053,0.573674792
197,alpha_2.5_temp_1.0,2.5,1,44,4400,0.97690856,1.5485023,1,2.034611976,0.875231993,0.537458106,0.567502529
198,alpha_2.5_temp_1.0,2.5,1,44,4500,0.9651721,1.569127,1,2.048517148,0.875221841,0.541336867,0.563556328
199,alpha_2.5_temp_1.0,2.5,1,44,4600,0.9577689,1.5706505,1,2.047229427,0.873098113,0.54383871,0.575736054
200,alpha_2.5_temp_1.0,2.5,1,44,4700,0.94750136,1.5845109,1,2.043177595,0.872886134,0.544123436,0.575090331
201,alpha_2.5_temp_1.0,2.5,1,44,4800,0.93923515,1.5793885,1,2.049823409,0.873060129,0.545614959,0.575318924
202,alpha_2.5_temp_1.0,2.5,1,44,4900,0.9291508,1.5832036,1,2.048711557,0.874220666,0.548893804,0.570716328
203,alpha_2.5_temp_1.0,2.5,1,44,4999,0.9192324,1.5989754,1,2.053181845,0.873106464,0.547133527,0.576334853
153,alpha_2.5_temp_1.0,2.5,1,45,0,4.340117,4.3346753,1,1.485716996,0.697935495,0.272501554,0.362553567
154,alpha_2.5_temp_1.0,2.5,1,45,100,2.4382195,2.4534857,1,2.113012593,0.903645811,0.602093643,0.650377408
155,alpha_2.5_temp_1.0,2.5,1,45,200,2.195351,2.2330773,0.99075,2.159007156,0.907742866,0.62917697,0.672417124
156,alpha_2.5_temp_1.0,2.5,1,45,300,1.9711185,2.054454,0.996458333,2.242057411,0.914602129,0.657909557,0.701605085
157,alpha_2.5_temp_1.0,2.5,1,45,400,1.7689216,1.9127632,1,2.218646026,0.91553445,0.658314867,0.704911891
158,alpha_2.5_temp_1.0,2.5,1,45,500,1.6369802,1.8075516,1,2.209418022,0.912521822,0.650572762,0.702147705
159,alpha_2.5_temp_1.0,2.5,1,45,600,1.5504416,1.7332977,1,2.252756028,0.910358721,0.664418435,0.708485669
160,alpha_2.5_temp_1.0,2.5,1,45,700,1.490872,1.6797696,1,2.23802301,0.906900606,0.662431905,0.703424852
161,alpha_2.5_temp_1.0,2.5,1,45,800,1.4440676,1.6353974,1,2.237912376,0.902113938,0.661863394,0.703008224
162,alpha_2.5_temp_1.0,2.5,1,45,900,1.4073582,1.6088653,1,2.239556235,0.900627607,0.655894172,0.696365412
163,alpha_2.5_temp_1.0,2.5,1,45,1000,1.3747536,1.5893071,1,2.245849452,0.899294495,0.667747005,0.705288673
164,alpha_2.5_temp_1.0,2.5,1,45,1100,1.3517985,1.5661376,1,2.247380919,0.89461722,0.668337709,0.706398809
165,alpha_2.5_temp_1.0,2.5,1,45,1200,1.3273287,1.556412,1,2.236009115,0.896686875,0.664195527,0.706797895
166,alpha_2.5_temp_1.0,2.5,1,45,1300,1.3124439,1.5427437,1,2.238981301,0.894630916,0.661395211,0.702211253
167,alpha_2.5_temp_1.0,2.5,1,45,1400,1.2904838,1.5328935,1,2.24338741,0.892982601,0.668135459,0.704152832
168,alpha_2.5_temp_1.0,2.5,1,45,1500,1.276071,1.5300668,1,2.229514674,0.890215623,0.66715759,0.700723297
169,alpha_2.5_temp_1.0,2.5,1,45,1600,1.2609541,1.5250285,1,2.237480991,0.888374423,0.66369091,0.696088576
170,alpha_2.5_temp_1.0,2.5,1,45,1700,1.2444434,1.5173894,1,2.225609966,0.889162405,0.671169519,0.707921348
171,alpha_2.5_temp_1.0,2.5,1,45,1800,1.232252,1.506636,1,2.246266349,0.885757409,0.670864436,0.703266767
172,alpha_2.5_temp_1.0,2.5,1,45,1900,1.2227871,1.5068138,1,2.24059108,0.886061474,0.677206441,0.708223708
173,alpha_2.5_temp_1.0,2.5,1,45,2000,1.2085391,1.5051032,1,2.228444837,0.885291676,0.672477986,0.704732784
174,alpha_2.5_temp_1.0,2.5,1,45,2100,1.1977085,1.4973692,1,2.224506243,0.884183721,0.672862211,0.703817179
175,alpha_2.5_temp_1.0,2.5,1,45,2200,1.186332,1.4945893,1,2.233936643,0.884107168,0.66826628,0.697715728
176,alpha_2.5_temp_1.0,2.5,1,45,2300,1.1783245,1.4962916,1,2.22807748,0.882805567,0.675571736,0.701193411
177,alpha_2.5_temp_1.0,2.5,1,45,2400,1.16677,1.4877338,0.997833333,2.234929397,0.882004464,0.673769689,0.702452471
178,alpha_2.5_temp_1.0,2.5,1,45,2500,1.1580997,1.5003527,1,2.226705575,0.883606684,0.672299828,0.699585385
179,alpha_2.5_temp_1.0,2.5,1,45,2600,1.1452807,1.4942007,0.999958333,2.225600831,0.881501655,0.674904081,0.701075248
180,alpha_2.5_temp_1.0,2.5,1,45,2700,1.1354631,1.4971055,1,2.235496926,0.881726803,0.67595376,0.699193032
181,alpha_2.5_temp_1.0,2.5,1,45,2800,1.128377,1.4924475,1,2.229991131,0.880834843,0.677002952,0.704899614
182,alpha_2.5_temp_1.0,2.5,1,45,2900,1.1185342,1.4957364,0.996583333,2.232431374,0.878758407,0.675450822,0.704036656
183,alpha_2.5_temp_1.0,2.5,1,45,3000,1.1097214,1.493192,1,2.226411351,0.877954556,0.67835808,0.704133514
184,alpha_2.5_temp_1.0,2.5,1,45,3100,1.100271,1.4932182,1,2.217562521,0.87984561,0.67487358,0.703598012
185,alpha_2.5_temp_1.0,2.5,1,45,3200,1.0923245,1.5104979,1,2.231567587,0.877238819,0.68047948,0.708068431
186,alpha_2.5_temp_1.0,2.5,1,45,3300,1.0828741,1.5064646,1,2.232849214,0.877681808,0.673625436,0.701272323
187,alpha_2.5_temp_1.0,2.5,1,45,3400,1.074509,1.5141402,0.990666667,2.222971901,0.876508849,0.677844441,0.701782854
188,alpha_2.5_temp_1.0,2.5,1,45,3500,1.0660251,1.5128034,0.998666667,2.22655437,0.876440502,0.67659078,0.700700939
189,alpha_2.5_temp_1.0,2.5,1,45,3600,1.0558689,1.5148046,0.996458333,2.208259104,0.876190205,0.672001351,0.69543842
190,alpha_2.5_temp_1.0,2.5,1,45,3700,1.0471045,1.5164326,1,2.21511278,0.875446429,0.678477141,0.704914042
191,alpha_2.5_temp_1.0,2.5,1,45,3800,1.0389608,1.5263593,0.996,2.229247562,0.873825064,0.685171739,0.709346129
192,alpha_2.5_temp_1.0,2.5,1,45,3900,1.0285153,1.5250713,1,2.229889359,0.874225109,0.681224167,0.703128604
193,alpha_2.5_temp_1.0,2.5,1,45,4000,1.0200301,1.5297977,1,2.221688316,0.873369393,0.679946587,0.703822704
194,alpha_2.5_temp_1.0,2.5,1,45,4100,1.0110421,1.5326052,1,2.225072661,0.87288205,0.682844931,0.706922541
195,alpha_2.5_temp_1.0,2.5,1,45,4200,1.004468,1.545228,1,2.220518414,0.872271113,0.678935144,0.701197514
196,alpha_2.5_temp_1.0,2.5,1,45,4300,0.9957932,1.5528549,1,2.225391434,0.872054224,0.680206674,0.703577084
197,alpha_2.5_temp_1.0,2.5,1,45,4400,0.9850165,1.5500017,0.999958333,2.228898709,0.872476563,0.680961018,0.703733018
198,alpha_2.5_temp_1.0,2.5,1,45,4500,0.97759694,1.5548708,0.998583333,2.215126946,0.872311519,0.673573158,0.690978553
199,alpha_2.5_temp_1.0,2.5,1,45,4600,0.9681715,1.5571185,0.995916667,2.227304738,0.870835387,0.682519707,0.703089382
200,alpha_2.5_temp_1.0,2.5,1,45,4700,0.95768136,1.5616999,1,2.223122862,0.872768522,0.681224647,0.701904167
201,alpha_2.5_temp_1.0,2.5,1,45,4800,0.9499257,1.5723524,1,2.225318608,0.87226106,0.683614078,0.707876852
202,alpha_2.5_temp_1.0,2.5,1,45,4900,0.94476026,1.5727146,1,2.223444902,0.871333575,0.682873708,0.702126735
203,alpha_2.5_temp_1.0,2.5,1,45,4999,0.9345841,1.5746131,1,2.222672341,0.870727343,0.682893181,0.708275561
204,alpha_2.5_temp_1.0,2.5,1,46,0,4.401971,4.401871,1,1.420901241,0.692928759,0.252444076,0.334150946
205,alpha_2.5_temp_1.0,2.5,1,46,100,2.4502578,2.466426,1,1.655753397,0.90512125,0.446573763,0.512261964
206,alpha_2.5_temp_1.0,2.5,1,46,200,2.2187018,2.252188,1,1.793904773,0.899144329,0.485442835,0.518860116
207,alpha_2.5_temp_1.0,2.5,1,46,300,1.9773543,2.0637143,1,1.810801657,0.909756523,0.490567812,0.524754733
208,alpha_2.5_temp_1.0,2.5,1,46,400,1.7861165,1.9186543,1,1.799467779,0.911665355,0.482903726,0.512563326
209,alpha_2.5_temp_1.0,2.5,1,46,500,1.6489663,1.812416,1,1.797857301,0.908349316,0.489922577,0.51015332
210,alpha_2.5_temp_1.0,2.5,1,46,600,1.558084,1.7333969,1,1.814474224,0.906139862,0.491736412,0.519456583
211,alpha_2.5_temp_1.0,2.5,1,46,700,1.4945141,1.6797273,1,1.807590987,0.903052321,0.495387742,0.511185815
212,alpha_2.5_temp_1.0,2.5,1,46,800,1.4468887,1.6409471,1,1.840582587,0.900708356,0.508050236,0.533788558
213,alpha_2.5_temp_1.0,2.5,1,46,900,1.4103547,1.6110829,1,1.865058885,0.898160369,0.512957002,0.53091059
214,alpha_2.5_temp_1.0,2.5,1,46,1000,1.3758129,1.5844766,1,1.865861087,0.896213317,0.513296511,0.541796617
215,alpha_2.5_temp_1.0,2.5,1,46,1100,1.3503537,1.5702765,1,1.86146296,0.893807057,0.5140021,0.543046372
216,alpha_2.5_temp_1.0,2.5,1,46,1200,1.3272954,1.5549703,1,1.847146699,0.892509436,0.509977496,0.54349198
217,alpha_2.5_temp_1.0,2.5,1,46,1300,1.3068072,1.5363089,1,1.864357817,0.891254565,0.518805449,0.551566032
218,alpha_2.5_temp_1.0,2.5,1,46,1400,1.2925652,1.5349536,1,1.848671727,0.889257905,0.510435821,0.540809168
219,alpha_2.5_temp_1.0,2.5,1,46,1500,1.2730143,1.5247285,1,1.847696427,0.889411894,0.510875845,0.542081521
220,alpha_2.5_temp_1.0,2.5,1,46,1600,1.256736,1.5216281,1,1.835033498,0.888121495,0.507788602,0.546151353
221,alpha_2.5_temp_1.0,2.5,1,46,1700,1.2446318,1.5113621,1,1.845086471,0.885375072,0.51754747,0.547599714
222,alpha_2.5_temp_1.0,2.5,1,46,1800,1.2324189,1.5130876,1,1.840373064,0.884736435,0.513551695,0.542699417
223,alpha_2.5_temp_1.0,2.5,1,46,1900,1.2166384,1.5109951,1,1.819485287,0.881914578,0.511756407,0.537257322
224,alpha_2.5_temp_1.0,2.5,1,46,2000,1.2062942,1.5031358,1,1.828977691,0.882300726,0.515177327,0.546487834
225,alpha_2.5_temp_1.0,2.5,1,46,2100,1.1942942,1.5002649,1,1.823709732,0.880944858,0.515414775,0.542158286
226,alpha_2.5_temp_1.0,2.5,1,46,2200,1.1827427,1.5062095,1,1.824993091,0.881141568,0.514976248,0.541718396
227,alpha_2.5_temp_1.0,2.5,1,46,2300,1.1720862,1.5020899,1,1.828336204,0.878009235,0.518087174,0.544304104
228,alpha_2.5_temp_1.0,2.5,1,46,2400,1.1619606,1.5009636,1,1.82072218,0.879053196,0.51237445,0.541408941
229,alpha_2.5_temp_1.0,2.5,1,46,2500,1.1509763,1.499388,1,1.825349375,0.877422162,0.513030075,0.540225971
230,alpha_2.5_temp_1.0,2.5,1,46,2600,1.1401528,1.5046308,1,1.825198937,0.877771226,0.51674571,0.54663154
231,alpha_2.5_temp_1.0,2.5,1,46,2700,1.1334904,1.5100617,1,1.823628093,0.877763864,0.515161084,0.54557587
232,alpha_2.5_temp_1.0,2.5,1,46,2800,1.1208321,1.5091534,1,1.818860671,0.876356883,0.518982986,0.547776932
233,alpha_2.5_temp_1.0,2.5,1,46,2900,1.1122676,1.5099617,1,1.823064956,0.875565118,0.512503866,0.540439893
234,alpha_2.5_temp_1.0,2.5,1,46,3000,1.1017737,1.5080122,1,1.817004317,0.875766489,0.512178157,0.546895916
235,alpha_2.5_temp_1.0,2.5,1,46,3100,1.0922388,1.5203581,1,1.815882839,0.874880508,0.515554053,0.538283369
236,alpha_2.5_temp_1.0,2.5,1,46,3200,1.0819497,1.5242841,1,1.81217379,0.874538117,0.517347646,0.543902926
237,alpha_2.5_temp_1.0,2.5,1,46,3300,1.0730689,1.5132645,1,1.810916086,0.873557005,0.512834338,0.536124929
238,alpha_2.5_temp_1.0,2.5,1,46,3400,1.0633965,1.5340176,1,1.806072101,0.872920825,0.514914566,0.533838837
239,alpha_2.5_temp_1.0,2.5,1,46,3500,1.0537534,1.5305036,1,1.824209754,0.874676024,0.520776483,0.543666857
240,alpha_2.5_temp_1.0,2.5,1,46,3600,1.0432667,1.533168,1,1.804620368,0.872604631,0.515128108,0.535380634
241,alpha_2.5_temp_1.0,2.5,1,46,3700,1.0330102,1.5430564,1,1.81186152,0.873686216,0.521545428,0.546966172
242,alpha_2.5_temp_1.0,2.5,1,46,3800,1.0256495,1.5473132,1,1.821089593,0.872690229,0.522156515,0.538385038
243,alpha_2.5_temp_1.0,2.5,1,46,3900,1.0170883,1.54399,1,1.813933638,0.872611708,0.522358297,0.536788724
244,alpha_2.5_temp_1.0,2.5,1,46,4000,1.005725,1.5505791,1,1.796557875,0.870468277,0.522033603,0.537878187
245,alpha_2.5_temp_1.0,2.5,1,46,4100,0.99468166,1.5593067,1,1.799177756,0.869956561,0.522226887,0.544622281
246,alpha_2.5_temp_1.0,2.5,1,46,4200,0.9897676,1.5572852,1,1.793572729,0.867467418,0.519654903,0.533945863
247,alpha_2.5_temp_1.0,2.5,1,46,4300,0.9780752,1.5711919,1,1.794355082,0.868624451,0.521423422,0.539836497
248,alpha_2.5_temp_1.0,2.5,1,46,4400,0.9681683,1.5798181,1,1.790204592,0.868628014,0.519645571,0.538943772
249,alpha_2.5_temp_1.0,2.5,1,46,4500,0.9602827,1.585364,1,1.801054127,0.868075499,0.524622318,0.542025769
250,alpha_2.5_temp_1.0,2.5,1,46,4600,0.94635373,1.5823327,1,1.796810754,0.868204385,0.522492733,0.542648025
251,alpha_2.5_temp_1.0,2.5,1,46,4700,0.93665975,1.5928566,1,1.78833673,0.867149737,0.52117354,0.542083779
252,alpha_2.5_temp_1.0,2.5,1,46,4800,0.9298562,1.5946516,1,1.795355855,0.867143831,0.521147145,0.535894884
253,alpha_2.5_temp_1.0,2.5,1,46,4900,0.91975516,1.6054341,1,1.78136683,0.867932426,0.517829802,0.529047107
254,alpha_2.5_temp_1.0,2.5,1,46,4999,0.9101777,1.6104208,1,1.784978286,0.867230766,0.519417191,0.539941783
408,alpha_2.5_temp_10.0,2.5,10,42,0,4.256973,4.2579913,1,1.139141936,0.301765036,0.091757091,0.155622955
409,alpha_2.5_temp_10.0,2.5,10,42,100,2.438874,2.4536617,1,1.242104105,0.368364794,0.160999494,0.221561521
410,alpha_2.5_temp_10.0,2.5,10,42,200,2.2254097,2.2607412,1,1.267526904,0.370463082,0.159476798,0.224638625
411,alpha_2.5_temp_10.0,2.5,10,42,300,1.9622502,2.043121,1,1.257938266,0.383002442,0.163230116,0.224704866
412,alpha_2.5_temp_10.0,2.5,10,42,400,1.7705984,1.9077414,1,1.240556753,0.397971872,0.148234098,0.187822356
413,alpha_2.5_temp_10.0,2.5,10,42,500,1.6352378,1.8031381,1,1.220512013,0.412875946,0.14904152,0.179853952
414,alpha_2.5_temp_10.0,2.5,10,42,600,1.5502688,1.729833,1,1.232924679,0.421535776,0.148492693,0.191043969
415,alpha_2.5_temp_10.0,2.5,10,42,700,1.4875516,1.677083,1,1.230435732,0.429162716,0.139750499,0.192342684
416,alpha_2.5_temp_10.0,2.5,10,42,800,1.4370344,1.6323293,1,1.249832661,0.433457212,0.147820777,0.194575311
417,alpha_2.5_temp_10.0,2.5,10,42,900,1.399363,1.6094452,1,1.215260169,0.438381986,0.137668271,0.187806713
418,alpha_2.5_temp_10.0,2.5,10,42,1000,1.3676443,1.5802683,1,1.220357631,0.442752796,0.141279643,0.192191182
419,alpha_2.5_temp_10.0,2.5,10,42,1100,1.338215,1.5620849,1,1.219129412,0.444514877,0.142973804,0.182618711
420,alpha_2.5_temp_10.0,2.5,10,42,1200,1.3131901,1.538438,1,1.255705246,0.446203838,0.151313394,0.195801536
421,alpha_2.5_temp_10.0,2.5,10,42,1300,1.2965779,1.5405996,1,1.224363901,0.449232826,0.143298396,0.184068971
422,alpha_2.5_temp_10.0,2.5,10,42,1400,1.2762693,1.5232763,1,1.232681298,0.451013486,0.143144487,0.192136759
423,alpha_2.5_temp_10.0,2.5,10,42,1500,1.261446,1.516497,1,1.244353231,0.453993692,0.147471391,0.2044624
424,alpha_2.5_temp_10.0,2.5,10,42,1600,1.2440122,1.5135764,1,1.241732908,0.454196106,0.142161998,0.189345227
425,alpha_2.5_temp_10.0,2.5,10,42,1700,1.2305228,1.5079509,1,1.227987843,0.453975546,0.140484939,0.181231142
426,alpha_2.5_temp_10.0,2.5,10,42,1800,1.2148881,1.5004392,1,1.247586558,0.456016241,0.146936784,0.193429717
427,alpha_2.5_temp_10.0,2.5,10,42,1900,1.2024534,1.5079737,1,1.225979253,0.455158083,0.135571191,0.17375856
428,alpha_2.5_temp_10.0,2.5,10,42,2000,1.1897069,1.4993018,1,1.225075106,0.456844655,0.139435728,0.183415665
429,alpha_2.5_temp_10.0,2.5,10,42,2100,1.1750649,1.4931934,1,1.247844527,0.457329256,0.146327938,0.195143654
430,alpha_2.5_temp_10.0,2.5,10,42,2200,1.1670779,1.4918588,1,1.235071439,0.459006936,0.148029152,0.19053266
431,alpha_2.5_temp_10.0,2.5,10,42,2300,1.1530857,1.496392,1,1.25930218,0.459219348,0.143173315,0.186550402
432,alpha_2.5_temp_10.0,2.5,10,42,2400,1.1413898,1.5003532,1,1.240089694,0.459625588,0.142356047,0.17939771
433,alpha_2.5_temp_10.0,2.5,10,42,2500,1.1326699,1.4982408,1,1.268528787,0.459596971,0.148392837,0.192307297
434,alpha_2.5_temp_10.0,2.5,10,42,2600,1.122253,1.4974968,1,1.248953082,0.460367871,0.143926205,0.178770736
435,alpha_2.5_temp_10.0,2.5,10,42,2700,1.1092196,1.505297,1,1.245789045,0.461720254,0.142077242,0.183482849
436,alpha_2.5_temp_10.0,2.5,10,42,2800,1.1009176,1.502416,1,1.245063112,0.462314414,0.143829344,0.185187492
437,alpha_2.5_temp_10.0,2.5,10,42,2900,1.0896033,1.5037124,1,1.262444565,0.461058326,0.142454176,0.178320973
438,alpha_2.5_temp_10.0,2.5,10,42,3000,1.0780964,1.5092635,1,1.254486544,0.462986074,0.147023653,0.184951353
439,alpha_2.5_temp_10.0,2.5,10,42,3100,1.0664351,1.5101036,1,1.25815287,0.461717996,0.144437949,0.173143444
440,alpha_2.5_temp_10.0,2.5,10,42,3200,1.0571252,1.5090324,1,1.244621744,0.464288636,0.143265805,0.176885376
441,alpha_2.5_temp_10.0,2.5,10,42,3300,1.0477006,1.5208113,1,1.252231883,0.463259786,0.147286976,0.182377789
442,alpha_2.5_temp_10.0,2.5,10,42,3400,1.0372324,1.5258745,1,1.249070256,0.463382074,0.143223535,0.173180201
443,alpha_2.5_temp_10.0,2.5,10,42,3500,1.0263592,1.5289218,1,1.249152631,0.463005928,0.144188902,0.173354895
444,alpha_2.5_temp_10.0,2.5,10,42,3600,1.0162255,1.5349243,1,1.231483964,0.461254569,0.138699651,0.161817742
445,alpha_2.5_temp_10.0,2.5,10,42,3700,1.0053095,1.532656,1,1.25078834,0.463431952,0.143407673,0.168666946
446,alpha_2.5_temp_10.0,2.5,10,42,3800,0.9961457,1.5491922,1,1.24232194,0.462783588,0.139091129,0.158776792
447,alpha_2.5_temp_10.0,2.5,10,42,3900,0.98579055,1.5487007,1,1.256014396,0.463807686,0.141142545,0.172857418
448,alpha_2.5_temp_10.0,2.5,10,42,4000,0.9769657,1.5639981,1,1.240456047,0.464308669,0.139022753,0.158280252
449,alpha_2.5_temp_10.0,2.5,10,42,4100,0.9663208,1.5673037,1,1.244191575,0.462728316,0.141787754,0.167155498
450,alpha_2.5_temp_10.0,2.5,10,42,4200,0.95674646,1.5772274,1,1.258282815,0.462497614,0.143596395,0.161462706
451,alpha_2.5_temp_10.0,2.5,10,42,4300,0.9463337,1.5849278,1,1.25853949,0.462157326,0.141425915,0.157810514
452,alpha_2.5_temp_10.0,2.5,10,42,4400,0.935148,1.5909233,1,1.243651093,0.461242108,0.139375573,0.150924485
453,alpha_2.5_temp_10.0,2.5,10,42,4500,0.9235691,1.5999116,1,1.254700992,0.463094895,0.145162046,0.169048109
454,alpha_2.5_temp_10.0,2.5,10,42,4600,0.91446024,1.6012439,1,1.249069776,0.461543767,0.143674246,0.158545875
455,alpha_2.5_temp_10.0,2.5,10,42,4700,0.9033463,1.6057355,1,1.256254752,0.461511034,0.144871884,0.159240914
456,alpha_2.5_temp_10.0,2.5,10,42,4800,0.89416265,1.6039197,1,1.254838705,0.462920637,0.141712949,0.164674351
457,alpha_2.5_temp_10.0,2.5,10,42,4900,0.88299954,1.6208366,1,1.243049619,0.461990087,0.140568305,0.153179444
458,alpha_2.5_temp_10.0,2.5,10,42,4999,0.8745614,1.6326228,1,1.242009331,0.462913115,0.141194392,0.161917905
204,alpha_2.5_temp_10.0,2.5,10,43,0,4.3508854,4.351149,1,1.150755264,0.302897927,0.102299041,0.188042682
205,alpha_2.5_temp_10.0,2.5,10,43,100,2.4375243,2.4541306,1,1.342866254,0.36197718,0.20727121,0.25036755
206,alpha_2.5_temp_10.0,2.5,10,43,200,2.1999056,2.2294867,1,1.374849827,0.369609742,0.202750768,0.270444602
207,alpha_2.5_temp_10.0,2.5,10,43,300,1.9576397,2.0480328,1,1.333598096,0.389194072,0.197038643,0.258958783
208,alpha_2.5_temp_10.0,2.5,10,43,400,1.7581543,1.9056106,1,1.345527706,0.406228833,0.190863053,0.258960076
209,alpha_2.5_temp_10.0,2.5,10,43,500,1.633545,1.8043721,1,1.336517666,0.418643648,0.185275926,0.24523066
210,alpha_2.5_temp_10.0,2.5,10,43,600,1.5489738,1.7306861,1,1.344852175,0.427957458,0.184486284,0.243822373
211,alpha_2.5_temp_10.0,2.5,10,43,700,1.481367,1.6699611,1,1.346921062,0.432638723,0.187243242,0.240175774
212,alpha_2.5_temp_10.0,2.5,10,43,800,1.4347525,1.6368157,1,1.316678194,0.435847766,0.172988223,0.217894331
213,alpha_2.5_temp_10.0,2.5,10,43,900,1.3976446,1.5977592,1,1.315373035,0.440415629,0.17616228,0.212695697
